cuenta_id,iban,tipo_cuenta,moneda_base,fecha_apertura,estado,saldo_actual,limite_diario,es_conjunta,canales_habilitados,pais_apertura,score_riesgo,ultima_actividad
CU000159,GT82BAGT000000000159,NOMINA,GTQ,2025-10-27,ACTIVA,9760.87,47765.49,false,MOBILE|POS,GT,49.40,2026-03-07T10:27:53Z
CU000160,GT82BAGT000000000160,AHORRO,GTQ,2025-10-02,BLOQUEADA,27156.18,49715.82,false,API|POS|WEB,GT,42.46,2026-04-01T19:21:40Z
CU000161,GT82BAGT000000000161,AHORRO,GTQ,2025-06-22,ACTIVA,38564.44,32983.36,false,WEB|MOBILE|ATM|API,GT,53.79,2026-04-19T08:42:22Z
CU000162,GT82BAGT000000000162,EMPRESARIAL,USD,2022-01-08,ACTIVA,171430.92,141396.00,false,POS|ATM,GT,45.11,2026-04-21T06:47:33Z
CU000163,GT82BAGT000000000163,AHORRO,GTQ,2020-12-24,ACTIVA,75.64,19761.86,false,ATM|MOBILE|WEB|POS,GT,41.21,2026-04-12T00:43:50Z
CU000164,GT82BAGT000000000164,CORRIENTE,GTQ,2023-04-30,ACTIVA,41783.46,5507.28,false,ATM|API,GT,41.69,2026-03-04T06:08:59Z
CU000165,GT82BAGT000000000165,AHORRO,GTQ,2026-01-22,ACTIVA,31377.89,10402.61,false,MOBILE|ATM|POS,GT,42.93,2026-03-27T18:48:59Z
CU000166,GT82BAGT000000000166,AHORRO,GTQ,2025-09-29,ACTIVA,14696.86,28204.64,false,ATM|POS,GT,35.12,2026-04-01T13:28:24Z
CU000167,GT82BAGT000000000167,AHORRO,GTQ,2018-12-24,ACTIVA,31592.70,21191.14,false,ATM|API|WEB,GT,43.18,2026-03-18T09:37:50Z
CU000168,GT82BAGT000000000168,CORRIENTE,GTQ,2023-11-09,ACTIVA,33687.69,51555.42,false,ATM|API|WEB,GT,52.08,2026-04-17T21:58:52Z
CU000169,GT82BAGT000000000169,CORRIENTE,GTQ,2025-10-31,ACTIVA,-57724.11,12819.04,false,POS|API|ATM,GT,38.55,2026-04-07T03:03:43Z
CU000170,GT82BAGT000000000170,AHORRO,GTQ,2026-04-12,ACTIVA,12792.18,13324.92,false,ATM|WEB,GT,32.68,2026-04-19T07:47:09Z
CU000171,GT82BAGT000000000171,AHORRO,GTQ,2024-06-12,ACTIVA,43520.59,15780.36,false,ATM|API,GT,38.08,2026-04-14T06:25:17Z
CU000172,GT82BAGT000000000172,AHORRO,GTQ,2024-09-28,ACTIVA,14741.66,11424.72,false,WEB|MOBILE,GT,26.38,2026-03-15T01:01:36Z
CU000173,GT82BAGT000000000173,CORRIENTE,GTQ,2026-04-13,ACTIVA,50204.45,47866.74,false,ATM|API,GT,46.12,2026-04-13T02:30:41Z
CU000174,GT82BAGT000000000174,EMPRESARIAL,GTQ,2025-12-23,ACTIVA,62128.78,83555.24,false,MOBILE|WEB|API|POS,GT,56.85,2026-04-13T23:54:40Z
CU000175,GT82BAGT000000000175,CORRIENTE,GTQ,2024-12-03,ACTIVA,36837.25,40507.88,false,API|POS|WEB|MOBILE,GT,9.46,2026-04-17T18:31:53Z
CU000176,GT82BAGT000000000176,CORRIENTE,USD,2026-02-20,ACTIVA,57614.30,11735.42,false,API|ATM,GT,31.09,2026-04-14T05:29:45Z
CU000177,GT82BAGT000000000177,CORRIENTE,GTQ,2025-10-17,BLOQUEADA,40662.85,38790.18,true,API|WEB,GT,34.24,2026-02-15T23:47:34Z
CU000178,GT82BAGT000000000178,NOMINA,GTQ,2025-01-11,ACTIVA,9845.50,6247.57,false,ATM|POS,GT,42.22,2026-03-15T02:58:57Z
CU000179,GT82BAGT000000000179,CORRIENTE,GTQ,2026-04-06,ACTIVA,3363.79,53659.84,false,API|MOBILE|POS,GT,30.73,2026-04-19T23:09:34Z
CU000180,GT82BAGT000000000180,CORRIENTE,USD,2024-08-03,ACTIVA,45265.34,15001.64,false,POS|ATM,GT,31.03,2026-04-18T02:47:40Z
CU000181,GT82BAGT000000000181,AHORRO,USD,2021-10-17,ACTIVA,16016.19,21323.94,false,POS|ATM|MOBILE|API,GT,22.03,2026-04-10T08:29:26Z
CU000182,GT82BAGT000000000182,AHORRO,USD,2026-03-29,CERRADA,13754.76,32982.72,false,MOBILE|API|POS,GT,20.92,2026-04-02T07:55:18Z
CU000183,GT82BAGT000000000183,NOMINA,GTQ,2025-04-17,CERRADA,29008.69,39996.21,false,POS|WEB|MOBILE|ATM,GT,42.95,2026-04-21T11:52:45Z
CU000184,GT82BAGT000000000184,EMPRESARIAL,GTQ,2025-03-12,ACTIVA,45863.07,92880.94,false,MOBILE|ATM|API,GT,51.34,2026-04-15T16:25:13Z
CU000185,GT82BAGT000000000185,CORRIENTE,GTQ,2025-09-23,ACTIVA,30935.10,51795.94,false,POS|ATM|WEB,GT,34.05,2026-03-07T03:04:57Z
CU000186,GT82BAGT000000000186,CORRIENTE,GTQ,2026-03-31,ACTIVA,48338.50,57550.35,false,ATM|WEB,GT,36.42,2026-04-11T13:12:00Z
CU000187,GT82BAGT000000000187,AHORRO,USD,2025-05-17,ACTIVA,30319.28,14641.29,false,API|MOBILE|POS|ATM,GT,12.15,2026-03-31T09:15:17Z
CU000188,GT82BAGT000000000188,AHORRO,USD,2024-09-27,CERRADA,5112.77,29166.13,false,MOBILE|ATM|POS,GT,37.07,2026-04-14T00:53:33Z
CU000189,GT82BAGT000000000189,NOMINA,GTQ,2025-05-08,ACTIVA,12864.35,38999.00,false,ATM|MOBILE|WEB,GT,21.03,2026-03-17T08:18:47Z
CU000190,GT82BAGT000000000190,AHORRO,GTQ,2021-07-29,ACTIVA,31359.76,36297.97,false,MOBILE|WEB|ATM,GT,36.12,2026-03-03T06:38:49Z
CU000191,GT82BAGT000000000191,NOMINA,USD,2026-02-05,BLOQUEADA,26208.18,8574.05,false,ATM|POS|WEB,GT,34.16,2026-04-18T22:34:06Z
CU000192,GT82BAGT000000000192,AHORRO,GTQ,2022-03-21,ACTIVA,13799.25,43261.86,false,ATM|MOBILE,GT,31.79,2026-04-04T06:59:02Z
CU000193,GT82BAGT000000000193,NOMINA,GTQ,2025-10-22,ACTIVA,26773.30,21223.36,false,WEB|POS|API|ATM,GT,25.23,2026-04-19T11:24:12Z
CU000194,GT82BAGT000000000194,AHORRO,USD,2022-02-28,ACTIVA,17083.99,15867.08,false,API|ATM,GT,47.54,2026-03-21T08:43:36Z
CU000195,GT82BAGT000000000195,AHORRO,USD,2023-05-26,ACTIVA,24077.20,22333.63,false,MOBILE|POS,GT,61.18,2026-04-18T18:45:12Z
CU000196,GT82BAGT000000000196,CORRIENTE,USD,2024-04-29,ACTIVA,11122.42,53716.52,true,POS|WEB,GT,23.95,2026-04-14T05:05:22Z
CU000197,GT82BAGT000000000197,AHORRO,GTQ,2020-11-21,BLOQUEADA,29560.29,38663.06,false,WEB|POS|ATM|API,GT,35.75,2026-04-15T14:22:31Z
CU000198,GT82BAGT000000000198,AHORRO,GTQ,2025-07-07,ACTIVA,30802.39,42376.38,false,WEB|API,GT,32.70,2026-02-07T00:58:21Z
CU000199,GT82BAGT000000000199,CORRIENTE,GTQ,2024-10-23,BLOQUEADA,200571.14,6120.81,false,ATM|MOBILE|POS|API,GT,32.73,2026-04-14T07:08:21Z
CU000200,GT82BAGT000000000200,AHORRO,GTQ,2025-04-15,ACTIVA,39432.83,7436.45,false,API|MOBILE|POS|WEB,GT,40.95,2026-03-28T21:26:46Z
CU000201,GT82BAGT000000000201,AHORRO,GTQ,2020-02-01,BLOQUEADA,20401.20,13919.58,false,API|WEB|ATM,GT,30.26,2026-03-27T22:03:12Z
CU000202,GT82BAGT000000000202,AHORRO,GTQ,2025-08-07,ACTIVA,28269.00,42267.66,false,ATM|POS|WEB|MOBILE,GT,54.29,2026-04-18T07:24:36Z
CU000203,GT82BAGT000000000203,CORRIENTE,GTQ,2025-03-19,ACTIVA,379.02,27900.85,false,WEB|API|ATM,GT,43.23,2026-04-20T14:24:23Z
CU000204,GT82BAGT000000000204,AHORRO,USD,2025-11-14,ACTIVA,28823.17,5848.22,false,ATM|MOBILE,GT,37.65,2026-04-20T02:32:11Z
CU000205,GT82BAGT000000000205,CORRIENTE,GTQ,2020-07-20,ACTIVA,57199.73,59125.44,false,ATM|MOBILE|WEB,GT,40.03,2026-03-22T05:36:49Z
CU000206,GT82BAGT000000000206,AHORRO,GTQ,2024-11-02,ACTIVA,28207.84,31309.15,false,POS|API,GT,33.64,2026-04-13T23:11:52Z
CU000207,GT82BAGT000000000207,AHORRO,GTQ,2025-09-04,ACTIVA,30631.32,10530.43,false,MOBILE|WEB|POS|ATM,GT,38.21,2026-04-16T22:40:21Z
CU000208,GT82BAGT000000000208,EMPRESARIAL,GTQ,2022-01-23,ACTIVA,36839.74,96791.68,false,ATM|POS,GT,26.98,2026-04-19T01:30:33Z
CU000209,GT82BAGT000000000209,AHORRO,USD,2025-05-14,ACTIVA,38875.32,2899.03,false,API|ATM|WEB|POS,GT,50.65,2026-04-18T02:47:40Z
CU000210,GT82BAGT000000000210,CORRIENTE,USD,2026-03-11,ACTIVA,18516.14,37989.14,false,ATM|POS,GT,30.44,2026-04-20T04:09:36Z
CU000211,GT82BAGT000000000211,NOMINA,GTQ,2020-07-05,ACTIVA,15651.76,33444.00,false,POS|API|WEB|MOBILE,GT,21.04,2026-04-04T06:59:02Z
CU000212,GT82BAGT000000000212,AHORRO,GTQ,2025-06-20,ACTIVA,21486.36,33290.56,false,MOBILE|ATM,GT,38.71,2026-04-17T21:15:28Z
CU000213,GT82BAGT000000000213,AHORRO,GTQ,2024-10-11,ACTIVA,32752.64,39717.69,true,MOBILE|ATM|POS|API,GT,23.29,2026-04-10T03:03:54Z
CU000214,GT82BAGT000000000214,AHORRO,USD,2024-10-16,ACTIVA,16251.17,22132.60,false,ATM|WEB,GT,26.19,2026-04-14T19:26:27Z
CU000215,GT82BAGT000000000215,CORRIENTE,GTQ,2023-12-31,ACTIVA,16273.54,23982.57,false,WEB|API|MOBILE|ATM,GT,52.06,2026-04-14T09:52:42Z
CU000216,GT82BAGT000000000216,CORRIENTE,USD,2025-10-21,ACTIVA,36266.40,43554.47,false,POS|WEB,GT,21.84,2026-04-14T20:10:07Z
CU000217,GT82BAGT000000000217,CORRIENTE,GTQ,2026-04-15,ACTIVA,44853.01,57878.89,false,POS|WEB|ATM|API,GT,21.43,2026-04-18T04:07:39Z
CU000218,GT82BAGT000000000218,CORRIENTE,GTQ,2025-05-06,ACTIVA,2942.28,13120.35,false,MOBILE|WEB|POS,GT,52.45,2026-04-01T08:44:45Z
CU000219,GT82BAGT000000000219,NOMINA,USD,2025-03-19,ACTIVA,13041.09,16723.06,false,POS|WEB|MOBILE,GT,66.58,2026-04-19T20:01:21Z
CU000220,GT82BAGT000000000220,AHORRO,GTQ,2025-02-08,ACTIVA,25005.61,37553.22,false,API|ATM,GT,50.09,2026-04-18T23:35:59Z
CU000221,GT82BAGT000000000221,AHORRO,USD,2026-04-17,ACTIVA,16136.04,22652.80,false,API|POS,GT,39.22,2026-04-19T04:39:16Z
CU000222,GT82BAGT000000000222,AHORRO,GTQ,2026-01-21,BLOQUEADA,41416.07,28983.87,false,WEB|API|MOBILE,GT,24.05,2026-04-16T04:03:10Z
CU000223,GT82BAGT000000000223,NOMINA,GTQ,2019-05-28,ACTIVA,14872.90,24156.26,false,MOBILE|WEB|POS|ATM,GT,40.42,2026-04-10T01:53:33Z
CU000224,GT82BAGT000000000224,AHORRO,GTQ,2022-03-29,ACTIVA,27043.15,33478.26,false,MOBILE|API|WEB,GT,58.24,2026-04-11T16:16:00Z
CU000225,GT82BAGT000000000225,CORRIENTE,USD,2024-06-02,BLOQUEADA,7368.04,11852.99,false,API|MOBILE,GT,11.95,2026-04-20T04:50:26Z
CU000226,GT82BAGT000000000226,AHORRO,GTQ,2024-09-06,ACTIVA,-1565.91,47509.73,false,MOBILE|WEB|POS|ATM,GT,42.66,2026-04-04T19:23:27Z
CU000227,GT82BAGT000000000227,AHORRO,USD,2024-09-30,ACTIVA,30421.21,35394.17,false,MOBILE|WEB|API|POS,GT,53.11,2026-04-03T03:59:23Z
CU000228,GT82BAGT000000000228,AHORRO,GTQ,2023-10-29,ACTIVA,21867.25,18234.37,false,API|ATM|POS,GT,19.43,2026-04-19T03:42:28Z
CU000229,GT82BAGT000000000229,CORRIENTE,GTQ,2020-12-30,ACTIVA,60461.45,49758.40,false,POS|ATM|API|MOBILE,GT,47.69,2026-04-04T15:45:05Z
CU000230,GT82BAGT000000000230,AHORRO,GTQ,2019-02-16,ACTIVA,17526.28,29061.68,false,WEB|POS,GT,30.62,2026-02-28T23:42:18Z
CU000231,GT82BAGT000000000231,NOMINA,GTQ,2025-04-09,ACTIVA,-1906.12,20759.83,false,MOBILE|POS|API|WEB,GT,53.19,2026-04-02T09:14:34Z
CU000232,GT82BAGT000000000232,AHORRO,GTQ,2023-02-03,ACTIVA,7967.03,8755.91,false,WEB|POS|ATM,GT,41.76,2026-03-21T11:53:02Z
CU000233,GT82BAGT000000000233,AHORRO,GTQ,2024-04-13,ACTIVA,-2974.75,30914.81,false,WEB|POS|API,GT,35.84,2026-04-13T20:32:23Z
CU000234,GT82BAGT000000000234,AHORRO,GTQ,2023-12-05,ACTIVA,16706.65,35088.22,false,API|WEB|ATM,GT,24.96,2026-03-31T21:17:05Z
CU000235,GT82BAGT000000000235,EMPRESARIAL,GTQ,2025-04-02,ACTIVA,141768.25,148165.70,false,POS|MOBILE|WEB|ATM,GT,46.37,2026-04-17T10:26:48Z
CU000236,GT82BAGT000000000236,CORRIENTE,GTQ,2022-03-26,ACTIVA,43830.73,10649.71,false,WEB|API|ATM|MOBILE,GT,27.37,2026-04-08T23:59:32Z
CU000237,GT82BAGT000000000237,AHORRO,USD,2025-03-29,ACTIVA,21751.80,29366.87,true,ATM|POS|WEB|MOBILE,GT,8.15,2026-04-15T06:32:02Z
CU000238,GT82BAGT000000000238,AHORRO,USD,2023-10-16,ACTIVA,31035.19,32456.66,false,API|MOBILE,GT,64.74,2026-03-15T20:08:11Z
CU000239,GT82BAGT000000000239,AHORRO,GTQ,2022-12-20,ACTIVA,49662.50,42005.26,false,ATM|MOBILE,GT,24.81,2026-03-30T15:48:54Z
CU000240,GT82BAGT000000000240,NOMINA,GTQ,2025-07-25,ACTIVA,23516.59,37773.37,false,POS|ATM|WEB|MOBILE,GT,40.48,2026-04-13T02:09:50Z
CU000241,GT82BAGT000000000241,NOMINA,GTQ,2021-02-24,ACTIVA,28710.67,46781.87,false,WEB|ATM|API|MOBILE,GT,44.25,2026-04-14T11:41:32Z
CU000242,GT82BAGT000000000242,NOMINA,USD,2022-03-22,ACTIVA,4785.46,48998.95,false,MOBILE|WEB|API,GT,38.22,2026-04-11T17:18:27Z
CU000243,GT82BAGT000000000243,AHORRO,USD,2025-11-29,ACTIVA,7221.30,4895.30,false,MOBILE|ATM|WEB,GT,33.03,2026-04-03T06:13:44Z
CU000244,GT82BAGT000000000244,CORRIENTE,GTQ,2022-11-20,ACTIVA,51362.43,14700.75,false,WEB|ATM,GT,48.78,2026-04-08T20:11:21Z
CU000245,GT82BAGT000000000245,AHORRO,USD,2020-10-28,BLOQUEADA,1566.40,18838.40,false,MOBILE|ATM|API|POS,GT,29.97,2026-04-20T19:53:14Z
CU000246,GT82BAGT000000000246,CORRIENTE,GTQ,2026-03-18,ACTIVA,65242.15,47795.61,true,ATM|WEB|MOBILE,GT,24.70,2026-04-15T22:36:23Z
CU000247,GT82BAGT000000000247,CORRIENTE,USD,2022-02-02,ACTIVA,66810.15,58629.10,false,POS|API|MOBILE,GT,12.83,2026-04-12T07:32:47Z
CU000248,GT82BAGT000000000248,CORRIENTE,GTQ,2025-12-01,CERRADA,13892.75,13779.98,false,API|WEB,GT,11.26,2026-01-18T08:32:45Z
CU000249,GT82BAGT000000000249,AHORRO,GTQ,2021-03-22,ACTIVA,35194.37,42893.14,false,API|WEB,GT,24.60,2026-04-15T02:20:14Z
CU000250,GT82BAGT000000000250,AHORRO,GTQ,2022-08-04,ACTIVA,15996.12,46598.67,false,WEB|ATM|API,GT,47.13,2026-03-17T00:41:51Z
CU000251,GT82BAGT000000000251,EMPRESARIAL,GTQ,2025-06-09,ACTIVA,337761.84,98953.06,true,POS|API,GT,44.70,2026-03-31T20:21:50Z
CU000252,GT82BAGT000000000252,CORRIENTE,GTQ,2026-03-13,ACTIVA,282.53,28279.39,false,ATM|POS|API|MOBILE,GT,43.97,2026-04-13T17:12:42Z
CU000253,GT82BAGT000000000253,EMPRESARIAL,GTQ,2023-02-02,ACTIVA,285390.83,135420.37,false,MOBILE|WEB,GT,37.52,2026-04-05T14:25:30Z
CU000254,GT82BAGT000000000254,EMPRESARIAL,GTQ,2024-10-15,ACTIVA,220981.71,81677.66,false,POS|MOBILE,GT,39.83,2026-04-06T20:56:58Z
CU000255,GT82BAGT000000000255,CORRIENTE,GTQ,2025-04-26,ACTIVA,11491.28,56501.50,false,ATM|API,GT,38.25,2026-03-23T18:50:30Z
CU000256,GT82BAGT000000000256,AHORRO,GTQ,2021-03-10,ACTIVA,21766.76,43848.64,false,POS|API,GT,42.13,2026-04-01T08:28:08Z
CU000257,GT82BAGT000000000257,CORRIENTE,GTQ,2026-04-12,ACTIVA,49954.77,55611.01,false,MOBILE|API,GT,49.90,2026-03-22T16:09:54Z
CU000258,GT82BAGT000000000258,CORRIENTE,USD,2025-08-10,ACTIVA,43619.06,19598.27,false,MOBILE|WEB,GT,29.42,2026-04-02T23:50:56Z
CU000259,GT82BAGT000000000259,CORRIENTE,GTQ,2025-08-15,ACTIVA,19874.26,57457.17,false,API|WEB|POS,GT,41.53,2026-03-16T23:01:28Z
CU000260,GT82BAGT000000000260,AHORRO,GTQ,2025-05-25,ACTIVA,50192.48,29931.94,false,MOBILE|ATM|API|WEB,GT,20.06,2026-03-31T19:28:55Z
CU000261,GT82BAGT000000000261,CORRIENTE,GTQ,2022-05-24,ACTIVA,23347.73,37429.38,false,POS|MOBILE,GT,27.51,2026-03-07T13:55:14Z
CU000262,GT82BAGT000000000262,AHORRO,GTQ,2022-06-26,ACTIVA,16465.01,36324.13,false,MOBILE|API|ATM|POS,GT,18.19,2026-04-20T15:11:42Z
CU000263,GT82BAGT000000000263,NOMINA,GTQ,2023-09-25,ACTIVA,30993.13,3535.18,true,ATM|POS|WEB|API,GT,29.31,2026-04-20T15:34:59Z
CU000264,GT82BAGT000000000264,AHORRO,GTQ,2022-02-22,CERRADA,15347.68,26140.86,false,WEB|MOBILE,GT,58.95,2026-04-21T06:43:52Z
CU000265,GT82BAGT000000000265,CORRIENTE,GTQ,2024-12-21,ACTIVA,147002.32,26564.27,true,POS|WEB|MOBILE,GT,33.34,2026-04-09T15:26:47Z
CU000266,GT82BAGT000000000266,CORRIENTE,GTQ,2022-03-13,ACTIVA,21069.63,23635.88,false,API|ATM|WEB|POS,GT,26.88,2026-04-18T14:05:08Z
CU000267,GT82BAGT000000000267,NOMINA,USD,2021-10-29,ACTIVA,34233.97,9647.43,false,MOBILE|API|POS,GT,37.02,2026-04-19T01:01:35Z
CU000268,GT82BAGT000000000268,CORRIENTE,GTQ,2026-01-15,ACTIVA,66817.88,32696.02,false,ATM|POS,GT,20.19,2026-04-08T04:49:41Z
CU000269,GT82BAGT000000000269,AHORRO,GTQ,2021-05-20,ACTIVA,29308.30,38831.53,false,API|WEB|POS|MOBILE,GT,45.39,2026-02-17T07:41:14Z
CU000270,GT82BAGT000000000270,NOMINA,GTQ,2023-06-24,BLOQUEADA,13307.19,22792.37,false,POS|MOBILE|ATM|WEB,GT,39.48,2026-04-04T12:09:53Z
CU000271,GT82BAGT000000000271,AHORRO,GTQ,2024-05-07,ACTIVA,21402.62,3445.51,false,POS|WEB,GT,36.20,2026-03-29T19:02:32Z
CU000272,GT82BAGT000000000272,CORRIENTE,GTQ,2025-11-14,ACTIVA,22983.80,27867.31,false,WEB|ATM|API,GT,17.66,2026-04-14T22:20:20Z
CU000273,GT82BAGT000000000273,AHORRO,GTQ,2024-01-14,ACTIVA,4709.03,28885.07,true,API|ATM|POS|MOBILE,GT,32.31,2026-04-19T07:54:25Z
CU000274,GT82BAGT000000000274,AHORRO,GTQ,2023-12-29,ACTIVA,10931.40,41195.53,false,ATM|API|MOBILE|WEB,GT,15.50,2026-04-12T21:10:40Z
CU000275,GT82BAGT000000000275,EMPRESARIAL,USD,2023-04-03,ACTIVA,72224.53,135580.79,false,ATM|MOBILE|WEB|API,GT,23.98,2026-03-30T19:59:26Z
CU000276,GT82BAGT000000000276,CORRIENTE,USD,2019-07-18,ACTIVA,38939.16,6692.05,false,ATM|MOBILE|POS|WEB,GT,32.72,2026-04-21T00:41:22Z
CU000277,GT82BAGT000000000277,CORRIENTE,GTQ,2025-01-18,ACTIVA,18189.94,41060.94,false,WEB|POS|API|ATM,GT,47.32,2026-04-18T19:31:35Z
CU000278,GT82BAGT000000000278,CORRIENTE,USD,2022-03-08,ACTIVA,36826.84,29046.92,false,WEB|POS|MOBILE|API,GT,58.65,2026-03-10T08:08:37Z
CU000279,GT82BAGT000000000279,AHORRO,GTQ,2026-03-09,ACTIVA,12690.53,40788.42,false,MOBILE|POS|API|ATM,GT,16.44,2026-04-10T12:06:21Z
CU000280,GT82BAGT000000000280,NOMINA,USD,2025-09-02,ACTIVA,-1873.08,10440.40,false,POS|API|ATM,GT,20.97,2026-03-24T13:31:54Z
CU000281,GT82BAGT000000000281,AHORRO,GTQ,2025-12-29,ACTIVA,45498.64,28978.19,false,MOBILE|ATM,GT,22.92,2026-04-13T02:31:48Z
CU000282,GT82BAGT000000000282,AHORRO,GTQ,2020-01-15,ACTIVA,27798.58,33582.22,false,MOBILE|POS,GT,79.86,2026-04-18T20:02:44Z
CU000283,GT82BAGT000000000283,CORRIENTE,GTQ,2025-07-17,ACTIVA,54395.90,36305.82,false,POS|API,GT,35.99,2026-01-16T21:21:55Z
CU000284,GT82BAGT000000000284,AHORRO,USD,2020-12-21,ACTIVA,19966.52,45733.14,false,POS|API,GT,44.95,2026-04-05T12:04:29Z
CU000285,GT82BAGT000000000285,NOMINA,USD,2021-09-28,ACTIVA,44071.14,15261.71,false,POS|ATM,GT,50.90,2026-04-14T21:00:58Z
CU000286,GT82BAGT000000000286,CORRIENTE,GTQ,2024-10-07,ACTIVA,9206.94,17691.53,false,POS|API|ATM|WEB,GT,32.78,2026-04-05T02:14:09Z
CU000287,GT82BAGT000000000287,AHORRO,GTQ,2023-09-26,ACTIVA,1119.61,3447.95,false,POS|MOBILE,GT,55.60,2026-04-15T17:14:54Z
CU000288,GT82BAGT000000000288,AHORRO,GTQ,2025-07-02,ACTIVA,21494.65,4147.65,false,API|WEB|ATM|MOBILE,GT,52.35,2026-04-12T12:18:53Z
CU000289,GT82BAGT000000000289,CORRIENTE,GTQ,2024-12-14,ACTIVA,38302.14,54874.36,false,ATM|WEB|MOBILE|POS,GT,50.85,2026-04-18T19:47:59Z
CU000290,GT82BAGT000000000290,AHORRO,GTQ,2021-08-19,ACTIVA,33710.14,22943.82,false,ATM|POS|MOBILE,GT,58.57,2026-04-16T19:57:02Z
CU000291,GT82BAGT000000000291,NOMINA,GTQ,2022-07-19,ACTIVA,18966.89,47551.67,false,MOBILE|API|POS|ATM,GT,40.70,2026-04-20T23:36:47Z
CU000292,GT82BAGT000000000292,NOMINA,GTQ,2023-10-13,ACTIVA,1267.90,7129.89,false,WEB|POS|ATM,GT,22.83,2026-03-27T18:06:17Z
CU000293,GT82BAGT000000000293,CORRIENTE,GTQ,2024-07-09,CERRADA,20478.47,51048.51,false,WEB|POS,GT,29.50,2026-04-12T00:46:25Z
CU000294,GT82BAGT000000000294,AHORRO,GTQ,2026-01-06,ACTIVA,13653.69,25356.89,false,API|POS,GT,37.07,2026-04-17T06:04:38Z
CU000295,GT82BAGT000000000295,NOMINA,GTQ,2024-03-09,ACTIVA,38721.72,28362.84,false,ATM|WEB,GT,32.87,2026-03-24T13:25:26Z
CU000296,GT82BAGT000000000296,NOMINA,GTQ,2025-11-10,ACTIVA,-1346.64,41214.76,false,ATM|WEB,GT,37.31,2026-04-20T23:05:54Z
CU000297,GT82BAGT000000000297,EMPRESARIAL,USD,2025-06-09,ACTIVA,283132.88,87808.92,false,POS|WEB|ATM,GT,38.48,2026-04-16T00:20:36Z
CU000298,GT82BAGT000000000298,EMPRESARIAL,GTQ,2025-09-23,ACTIVA,235480.89,118198.34,false,WEB|MOBILE|ATM,GT,26.85,2026-04-05T13:09:35Z
CU000299,GT82BAGT000000000299,CORRIENTE,GTQ,2024-11-22,ACTIVA,8883.88,50484.03,false,ATM|MOBILE|API|WEB,GT,37.42,2026-03-29T06:45:45Z
CU000300,GT82BAGT000000000300,AHORRO,GTQ,2022-09-23,BLOQUEADA,22708.00,49518.29,false,WEB|API|ATM|MOBILE,GT,40.06,2026-04-18T09:24:00Z
CU000301,GT82BAGT000000000301,CORRIENTE,GTQ,2025-02-26,ACTIVA,-170.46,57513.16,false,POS|ATM,GT,38.43,2026-04-18T02:16:37Z
CU000302,GT82BAGT000000000302,AHORRO,GTQ,2023-07-16,ACTIVA,9649.11,22211.86,true,POS|WEB,GT,53.21,2026-04-04T15:45:10Z
CU000303,GT82BAGT000000000303,CORRIENTE,USD,2026-02-16,CERRADA,220119.89,49065.14,false,WEB|POS,GT,28.55,2026-04-13T21:41:11Z
CU000304,GT82BAGT000000000304,AHORRO,GTQ,2025-12-08,ACTIVA,32346.58,25623.90,true,WEB|MOBILE,GT,28.14,2026-03-25T13:48:00Z
CU000305,GT82BAGT000000000305,CORRIENTE,GTQ,2025-01-27,ACTIVA,153700.70,26185.66,false,API|WEB|MOBILE|POS,GT,38.31,2026-04-21T06:01:13Z
CU000306,GT82BAGT000000000306,AHORRO,GTQ,2023-11-04,ACTIVA,9466.34,39590.06,false,POS|WEB|MOBILE,GT,36.94,2026-04-08T03:57:14Z
CU000307,GT82BAGT000000000307,AHORRO,GTQ,2025-04-07,ACTIVA,27605.84,40116.37,false,API|ATM|WEB,GT,32.30,2026-04-10T13:50:36Z
CU000308,GT82BAGT000000000308,AHORRO,GTQ,2020-03-30,BLOQUEADA,7600.68,46141.91,false,POS|WEB,GT,47.94,2026-04-17T14:55:59Z
CU000309,GT82BAGT000000000309,AHORRO,GTQ,2025-07-17,ACTIVA,12049.07,38331.57,false,API|MOBILE,GT,39.30,2026-04-12T21:06:25Z
CU000310,GT82BAGT000000000310,AHORRO,USD,2024-04-07,ACTIVA,241.32,29527.01,false,ATM|POS|WEB,GT,40.68,2026-04-01T10:21:31Z
CU000311,GT82BAGT000000000311,AHORRO,USD,2025-02-07,ACTIVA,31059.76,5608.31,false,WEB|POS|API|ATM,GT,46.59,2026-04-12T05:57:35Z
CU000312,GT82BAGT000000000312,CORRIENTE,GTQ,2021-09-20,ACTIVA,32617.81,50099.55,true,POS|WEB|ATM|MOBILE,GT,25.73,2026-04-21T03:40:52Z
CU000313,GT82BAGT000000000313,NOMINA,GTQ,2025-03-10,ACTIVA,27895.81,44971.98,false,WEB|POS,GT,47.26,2026-04-15T12:12:44Z
CU000314,GT82BAGT000000000314,AHORRO,GTQ,2025-03-11,ACTIVA,35751.99,27945.80,false,MOBILE|POS|WEB|ATM,GT,56.05,2026-04-01T23:40:53Z
CU000315,GT82BAGT000000000315,AHORRO,GTQ,2024-10-21,ACTIVA,18368.49,48238.82,false,POS|MOBILE,GT,93.63,2026-04-14T19:26:27Z
CU000316,GT82BAGT000000000316,CORRIENTE,GTQ,2024-02-09,ACTIVA,11533.49,25170.94,false,WEB|ATM|POS,GT,25.37,2026-04-20T19:44:31Z
